id,data,cliente,produto,categoria,regiao,quantidade,preco,receita_total,mes,trimestre,ano,faixa_receita_item
1000,2024-01-19,Cliente_018,Monitor,Computadores,Norte,1.0,1200.0,1200.0,1,Q1,2024,Médio Valor
1002,2024-04-15,Cliente_021,Teclado,Periféricos,Centro-Oeste,6.0,250.0,1500.0,4,Q2,2024,Médio Valor
1003,2024-01-28,Cliente_027,Tablet,Celulares,Sudeste,8.0,1800.0,14400.0,1,Q1,2024,Alto Valor
1004,2024-10-13,Cliente_025,Tablet,Celulares,Norte,10.0,1800.0,18000.0,10,Q4,2024,Alto Valor
1005,2024-12-02,Cliente_012,Monitor,Computadores,Centro-Oeste,2.0,1200.0,2400.0,12,Q4,2024,Médio Valor
1006,2024-12-03,Cliente_008,Notebook,Computadores,Sul,6.0,3500.0,21000.0,12,Q4,2024,Alto Valor
1007,2024-11-20,Cliente_026,Tablet,Celulares,Nordeste,9.0,1800.0,16200.0,11,Q4,2024,Alto Valor
1008,2024-07-10,Cliente_023,Teclado,Periféricos,Sul,1.0,250.0,250.0,7,Q3,2024,Baixo Valor
1009,2024-09-09,Cliente_005,Smartphone,Celulares,Centro-Oeste,2.0,2200.0,4400.0,9,Q3,2024,Médio Valor
1010,2024-11-08,Cliente_007,Tablet,Celulares,Sudeste,2.0,1800.0,3600.0,11,Q4,2024,Médio Valor
1011,2024-04-20,Cliente_015,Monitor,Computadores,Sudeste,6.0,1200.0,7200.0,4,Q2,2024,Alto Valor
1012,2024-07-31,Cliente_002,Notebook,Computadores,Norte,2.0,3500.0,7000.0,7,Q3,2024,Alto Valor
1013,2024-08-22,Cliente_022,Monitor,Computadores,Norte,9.0,1200.0,10800.0,8,Q3,2024,Alto Valor
1014,2024-09-12,Cliente_001,Smartphone,Celulares,Norte,1.0,2200.0,2200.0,9,Q3,2024,Médio Valor
1015,2024-08-09,Cliente_027,Teclado,Periféricos,Norte,8.0,250.0,2000.0,8,Q3,2024,Médio Valor
1016,2024-03-31,Cliente_023,Teclado,Periféricos,Norte,3.0,250.0,750.0,3,Q1,2024,Médio Valor
1017,2024-03-06,Cliente_004,Mouse,Periféricos,Centro-Oeste,10.0,120.0,1200.0,3,Q1,2024,Médio Valor
1018,2024-06-13,Cliente_017,Teclado,Periféricos,Centro-Oeste,7.0,250.0,1750.0,6,Q2,2024,Médio Valor
1019,2024-12-20,Cliente_025,Teclado,Periféricos,Sudeste,5.0,250.0,1250.0,12,Q4,2024,Médio Valor
1020,2024-06-24,Cliente_010,Monitor,Computadores,Centro-Oeste,3.0,1200.0,3600.0,6,Q2,2024,Médio Valor
1021,2024-07-30,Cliente_020,Smartphone,Celulares,Norte,5.0,2200.0,11000.0,7,Q3,2024,Alto Valor
1022,2024-10-07,Cliente_028,Mouse,Periféricos,Nordeste,9.0,120.0,1080.0,10,Q4,2024,Médio Valor
1023,2024-04-21,Cliente_007,Mouse,Periféricos,Sudeste,10.0,120.0,1200.0,4,Q2,2024,Médio Valor
1024,2024-05-28,Cliente_022,Mouse,Periféricos,Nordeste,3.0,120.0,360.0,5,Q2,2024,Baixo Valor
1025,2024-11-28,Cliente_006,Mouse,Periféricos,Norte,9.0,120.0,1080.0,11,Q4,2024,Médio Valor
1026,2024-11-22,Cliente_011,Mouse,Periféricos,Sul,6.0,120.0,720.0,11,Q4,2024,Médio Valor
1027,2024-09-02,Cliente_019,Teclado,Periféricos,Norte,7.0,250.0,1750.0,9,Q3,2024,Médio Valor
1028,2024-09-30,Cliente_010,Mouse,Periféricos,Centro-Oeste,1.0,120.0,120.0,9,Q3,2024,Baixo Valor
1029,2024-02-24,Cliente_001,Teclado,Periféricos,Centro-Oeste,3.0,250.0,750.0,2,Q1,2024,Médio Valor
1030,2024-12-09,Cliente_002,Notebook,Computadores,Sudeste,5.0,3500.0,17500.0,12,Q4,2024,Alto Valor
1031,2024-05-26,Cliente_022,Smartphone,Celulares,Nordeste,3.0,2200.0,6600.0,5,Q2,2024,Alto Valor
1032,2024-12-19,Cliente_026,Notebook,Computadores,Nordeste,4.0,3500.0,14000.0,12,Q4,2024,Alto Valor
1033,2024-01-17,Cliente_012,Teclado,Periféricos,Centro-Oeste,2.0,250.0,500.0,1,Q1,2024,Médio Valor
1034,2024-12-11,Cliente_024,Teclado,Periféricos,Norte,4.0,250.0,1000.0,12,Q4,2024,Médio Valor
1035,2024-11-27,Cliente_018,Mouse,Periféricos,Centro-Oeste,4.0,120.0,480.0,11,Q4,2024,Baixo Valor
1036,2024-12-22,Cliente_010,Teclado,Periféricos,Sul,7.0,250.0,1750.0,12,Q4,2024,Médio Valor
1037,2024-08-01,Cliente_026,Monitor,Computadores,Nordeste,9.0,1200.0,10800.0,8,Q3,2024,Alto Valor
1038,2024-01-07,Cliente_024,Notebook,Computadores,Nordeste,4.0,3500.0,14000.0,1,Q1,2024,Alto Valor
1039,2024-08-14,Cliente_027,Teclado,Periféricos,Sudeste,6.0,250.0,1500.0,8,Q3,2024,Médio Valor
1040,2024-10-06,Cliente_024,Teclado,Periféricos,Norte,4.0,250.0,1000.0,10,Q4,2024,Médio Valor
1041,2024-04-09,Cliente_010,Mouse,Periféricos,Centro-Oeste,3.0,120.0,360.0,4,Q2,2024,Baixo Valor
1042,2024-02-08,Cliente_006,Mouse,Periféricos,Sudeste,9.0,120.0,1080.0,2,Q1,2024,Médio Valor
1043,2024-07-12,Cliente_002,Notebook,Computadores,Centro-Oeste,5.0,3500.0,17500.0,7,Q3,2024,Alto Valor
1044,2024-05-15,Cliente_005,Teclado,Periféricos,Sudeste,10.0,250.0,2500.0,5,Q2,2024,Médio Valor
1045,2024-01-03,Cliente_011,Tablet,Celulares,Centro-Oeste,3.0,1800.0,5400.0,1,Q1,2024,Alto Valor
1047,2024-11-16,Cliente_020,Notebook,Computadores,Nordeste,8.0,3500.0,28000.0,11,Q4,2024,Alto Valor
1048,2024-10-08,Cliente_012,Teclado,Periféricos,Sul,6.0,250.0,1500.0,10,Q4,2024,Médio Valor
1049,2024-04-22,Cliente_006,Teclado,Periféricos,Norte,2.0,250.0,500.0,4,Q2,2024,Médio Valor
1050,2024-03-22,Cliente_014,Teclado,Periféricos,Norte,9.0,250.0,2250.0,3,Q1,2024,Médio Valor
1051,2024-02-17,Cliente_012,Monitor,Computadores,Sudeste,4.0,1200.0,4800.0,2,Q1,2024,Médio Valor
1052,2024-06-18,Cliente_011,Mouse,Periféricos,Nordeste,5.0,120.0,600.0,6,Q2,2024,Médio Valor
1053,2024-11-12,Cliente_017,Smartphone,Celulares,Centro-Oeste,9.0,2200.0,19800.0,11,Q4,2024,Alto Valor
1054,2024-01-05,Cliente_004,Mouse,Periféricos,Nordeste,8.0,120.0,960.0,1,Q1,2024,Médio Valor
1055,2024-11-24,Cliente_020,Smartphone,Celulares,Norte,4.0,2200.0,8800.0,11,Q4,2024,Alto Valor
1056,2024-12-15,Cliente_029,Notebook,Computadores,Nordeste,7.0,3500.0,24500.0,12,Q4,2024,Alto Valor
1057,2024-07-16,Cliente_009,Notebook,Computadores,Norte,5.0,3500.0,17500.0,7,Q3,2024,Alto Valor
1059,2024-08-16,Cliente_016,Teclado,Periféricos,Sul,5.0,250.0,1250.0,8,Q3,2024,Médio Valor
1060,2024-04-08,Cliente_011,Mouse,Periféricos,Norte,2.0,120.0,240.0,4,Q2,2024,Baixo Valor
1062,2024-11-16,Cliente_003,Notebook,Computadores,Sudeste,4.0,3500.0,14000.0,11,Q4,2024,Alto Valor
1063,2024-08-05,Cliente_027,Mouse,Periféricos,Sul,4.0,120.0,480.0,8,Q3,2024,Baixo Valor
1064,2024-12-25,Cliente_029,Teclado,Periféricos,Centro-Oeste,2.0,250.0,500.0,12,Q4,2024,Médio Valor
1065,2024-12-17,Cliente_005,Mouse,Periféricos,Sul,8.0,120.0,960.0,12,Q4,2024,Médio Valor
1066,2024-06-18,Cliente_002,Mouse,Periféricos,Sul,2.0,120.0,240.0,6,Q2,2024,Baixo Valor
1068,2024-10-21,Cliente_027,Notebook,Computadores,Sudeste,5.0,3500.0,17500.0,10,Q4,2024,Alto Valor
1070,2024-01-09,Cliente_013,Tablet,Celulares,Sul,9.0,1800.0,16200.0,1,Q1,2024,Alto Valor
1071,2024-11-24,Cliente_024,Notebook,Computadores,Norte,2.0,3500.0,7000.0,11,Q4,2024,Alto Valor
1073,2024-02-24,Cliente_010,Teclado,Periféricos,Nordeste,10.0,250.0,2500.0,2,Q1,2024,Médio Valor
1075,2024-12-04,Cliente_001,Monitor,Computadores,Centro-Oeste,3.0,1200.0,3600.0,12,Q4,2024,Médio Valor
1076,2024-04-22,Cliente_005,Teclado,Periféricos,Centro-Oeste,9.0,250.0,2250.0,4,Q2,2024,Médio Valor
1077,2024-11-20,Cliente_005,Tablet,Celulares,Nordeste,6.0,1800.0,10800.0,11,Q4,2024,Alto Valor
1078,2024-10-10,Cliente_028,Notebook,Computadores,Norte,3.0,3500.0,10500.0,10,Q4,2024,Alto Valor
1080,2024-10-02,Cliente_018,Monitor,Computadores,Sul,5.0,1200.0,6000.0,10,Q4,2024,Alto Valor
1082,2024-03-23,Cliente_006,Smartphone,Celulares,Sudeste,10.0,2200.0,22000.0,3,Q1,2024,Alto Valor
1083,2024-04-09,Cliente_004,Tablet,Celulares,Sudeste,10.0,1800.0,18000.0,4,Q2,2024,Alto Valor
1084,2024-10-08,Cliente_015,Notebook,Computadores,Norte,2.0,3500.0,7000.0,10,Q4,2024,Alto Valor
1085,2024-12-09,Cliente_003,Tablet,Celulares,Nordeste,2.0,1800.0,3600.0,12,Q4,2024,Médio Valor
1086,2024-10-24,Cliente_016,Smartphone,Celulares,Nordeste,6.0,2200.0,13200.0,10,Q4,2024,Alto Valor
1087,2024-12-09,Cliente_021,Smartphone,Celulares,Sudeste,2.0,2200.0,4400.0,12,Q4,2024,Médio Valor
1088,2024-11-13,Cliente_003,Tablet,Celulares,Sudeste,6.0,1800.0,10800.0,11,Q4,2024,Alto Valor
1089,2024-08-18,Cliente_011,Monitor,Computadores,Norte,5.0,1200.0,6000.0,8,Q3,2024,Alto Valor
1090,2024-10-26,Cliente_005,Mouse,Periféricos,Norte,10.0,120.0,1200.0,10,Q4,2024,Médio Valor
1091,2024-06-10,Cliente_014,Tablet,Celulares,Sudeste,1.0,1800.0,1800.0,6,Q2,2024,Médio Valor
1092,2024-05-06,Cliente_026,Tablet,Celulares,Sudeste,7.0,1800.0,12600.0,5,Q2,2024,Alto Valor
1093,2024-07-03,Cliente_005,Tablet,Celulares,Nordeste,8.0,1800.0,14400.0,7,Q3,2024,Alto Valor
1094,2024-08-16,Cliente_012,Monitor,Computadores,Nordeste,8.0,1200.0,9600.0,8,Q3,2024,Alto Valor
1095,2024-02-25,Cliente_006,Teclado,Periféricos,Norte,2.0,250.0,500.0,2,Q1,2024,Médio Valor
1097,2024-11-16,Cliente_003,Tablet,Celulares,Sul,1.0,1800.0,1800.0,11,Q4,2024,Médio Valor
1098,2024-11-19,Cliente_001,Teclado,Periféricos,Norte,10.0,250.0,2500.0,11,Q4,2024,Médio Valor
1099,2024-10-29,Cliente_007,Monitor,Computadores,Sul,9.0,1200.0,10800.0,10,Q4,2024,Alto Valor
1100,2024-10-05,Cliente_029,Tablet,Celulares,Norte,8.0,1800.0,14400.0,10,Q4,2024,Alto Valor
1101,2024-03-17,Cliente_012,Mouse,Periféricos,Centro-Oeste,4.0,120.0,480.0,3,Q1,2024,Baixo Valor
1102,2024-05-28,Cliente_005,Teclado,Periféricos,Centro-Oeste,9.0,250.0,2250.0,5,Q2,2024,Médio Valor
1103,2024-02-16,Cliente_013,Teclado,Periféricos,Nordeste,9.0,250.0,2250.0,2,Q1,2024,Médio Valor
1104,2024-12-05,Cliente_008,Notebook,Computadores,Norte,3.0,3500.0,10500.0,12,Q4,2024,Alto Valor
1105,2024-03-12,Cliente_015,Teclado,Periféricos,Sudeste,3.0,250.0,750.0,3,Q1,2024,Médio Valor
1106,2024-10-16,Cliente_022,Teclado,Periféricos,Sudeste,8.0,250.0,2000.0,10,Q4,2024,Médio Valor
1107,2024-01-21,Cliente_008,Tablet,Celulares,Centro-Oeste,4.0,1800.0,7200.0,1,Q1,2024,Alto Valor
1108,2024-05-15,Cliente_012,Notebook,Computadores,Sudeste,1.0,3500.0,3500.0,5,Q2,2024,Médio Valor
1109,2024-04-15,Cliente_017,Mouse,Periféricos,Nordeste,7.0,120.0,840.0,4,Q2,2024,Médio Valor
1110,2024-08-20,Cliente_029,Monitor,Computadores,Sul,1.0,1200.0,1200.0,8,Q3,2024,Médio Valor
1112,2024-05-14,Cliente_019,Mouse,Periféricos,Norte,10.0,120.0,1200.0,5,Q2,2024,Médio Valor
1113,2024-07-11,Cliente_021,Smartphone,Celulares,Centro-Oeste,6.0,2200.0,13200.0,7,Q3,2024,Alto Valor
1115,2024-07-11,Cliente_030,Tablet,Celulares,Sudeste,9.0,1800.0,16200.0,7,Q3,2024,Alto Valor
1116,2024-06-29,Cliente_027,Monitor,Computadores,Nordeste,8.0,1200.0,9600.0,6,Q2,2024,Alto Valor
1117,2024-11-05,Cliente_001,Monitor,Computadores,Norte,3.0,1200.0,3600.0,11,Q4,2024,Médio Valor
1118,2024-03-25,Cliente_008,Monitor,Computadores,Sul,9.0,1200.0,10800.0,3,Q1,2024,Alto Valor
1119,2024-05-23,Cliente_007,Mouse,Periféricos,Sudeste,3.0,120.0,360.0,5,Q2,2024,Baixo Valor
1120,2024-07-04,Cliente_020,Smartphone,Celulares,Sul,4.0,2200.0,8800.0,7,Q3,2024,Alto Valor
1121,2024-06-18,Cliente_024,Monitor,Computadores,Sul,8.0,1200.0,9600.0,6,Q2,2024,Alto Valor
1122,2024-09-02,Cliente_016,Mouse,Periféricos,Sudeste,10.0,120.0,1200.0,9,Q3,2024,Médio Valor
1123,2024-11-27,Cliente_027,Smartphone,Celulares,Centro-Oeste,1.0,2200.0,2200.0,11,Q4,2024,Médio Valor
1124,2024-01-23,Cliente_005,Smartphone,Celulares,Norte,10.0,2200.0,22000.0,1,Q1,2024,Alto Valor
1125,2024-03-09,Cliente_021,Smartphone,Celulares,Norte,1.0,2200.0,2200.0,3,Q1,2024,Médio Valor
1126,2024-03-16,Cliente_002,Teclado,Periféricos,Sudeste,5.0,250.0,1250.0,3,Q1,2024,Médio Valor
1127,2024-09-21,Cliente_013,Smartphone,Celulares,Norte,10.0,2200.0,22000.0,9,Q3,2024,Alto Valor
1128,2024-01-10,Cliente_029,Mouse,Periféricos,Nordeste,2.0,120.0,240.0,1,Q1,2024,Baixo Valor
1129,2024-08-17,Cliente_020,Smartphone,Celulares,Centro-Oeste,8.0,2200.0,17600.0,8,Q3,2024,Alto Valor
1130,2024-04-22,Cliente_027,Smartphone,Celulares,Centro-Oeste,10.0,2200.0,22000.0,4,Q2,2024,Alto Valor
1131,2024-10-25,Cliente_027,Smartphone,Celulares,Sudeste,10.0,2200.0,22000.0,10,Q4,2024,Alto Valor
1132,2024-09-18,Cliente_009,Mouse,Periféricos,Sudeste,6.0,120.0,720.0,9,Q3,2024,Médio Valor
1133,2024-11-01,Cliente_019,Monitor,Computadores,Sul,4.0,1200.0,4800.0,11,Q4,2024,Médio Valor
1134,2024-07-16,Cliente_005,Monitor,Computadores,Sul,1.0,1200.0,1200.0,7,Q3,2024,Médio Valor
1135,2024-09-24,Cliente_028,Smartphone,Celulares,Norte,7.0,2200.0,15400.0,9,Q3,2024,Alto Valor
1136,2024-11-06,Cliente_004,Smartphone,Celulares,Sudeste,8.0,2200.0,17600.0,11,Q4,2024,Alto Valor
1137,2024-11-03,Cliente_002,Teclado,Periféricos,Norte,9.0,250.0,2250.0,11,Q4,2024,Médio Valor
1139,2024-01-01,Cliente_029,Teclado,Periféricos,Centro-Oeste,9.0,250.0,2250.0,1,Q1,2024,Médio Valor
1140,2024-07-08,Cliente_028,Monitor,Computadores,Sul,9.0,1200.0,10800.0,7,Q3,2024,Alto Valor
1141,2024-04-27,Cliente_026,Monitor,Computadores,Centro-Oeste,7.0,1200.0,8400.0,4,Q2,2024,Alto Valor
1142,2024-10-28,Cliente_026,Tablet,Celulares,Norte,2.0,1800.0,3600.0,10,Q4,2024,Médio Valor
1143,2024-03-09,Cliente_009,Monitor,Computadores,Centro-Oeste,4.0,1200.0,4800.0,3,Q1,2024,Médio Valor
1144,2024-05-25,Cliente_020,Notebook,Computadores,Norte,7.0,3500.0,24500.0,5,Q2,2024,Alto Valor
1146,2024-03-01,Cliente_017,Teclado,Periféricos,Sul,7.0,250.0,1750.0,3,Q1,2024,Médio Valor
1147,2024-04-15,Cliente_023,Mouse,Periféricos,Nordeste,7.0,120.0,840.0,4,Q2,2024,Médio Valor
1148,2024-02-24,Cliente_005,Tablet,Celulares,Centro-Oeste,10.0,1800.0,18000.0,2,Q1,2024,Alto Valor
1149,2024-05-13,Cliente_028,Tablet,Celulares,Norte,7.0,1800.0,12600.0,5,Q2,2024,Alto Valor
1151,2024-07-30,Cliente_018,Smartphone,Celulares,Norte,8.0,2200.0,17600.0,7,Q3,2024,Alto Valor
1152,2024-07-08,Cliente_018,Smartphone,Celulares,Norte,8.0,2200.0,17600.0,7,Q3,2024,Alto Valor
1153,2024-06-06,Cliente_019,Tablet,Celulares,Nordeste,7.0,1800.0,12600.0,6,Q2,2024,Alto Valor
1154,2024-03-11,Cliente_028,Mouse,Periféricos,Sul,4.0,120.0,480.0,3,Q1,2024,Baixo Valor
1156,2024-07-24,Cliente_026,Teclado,Periféricos,Nordeste,9.0,250.0,2250.0,7,Q3,2024,Médio Valor
1157,2024-12-22,Cliente_022,Teclado,Periféricos,Sul,3.0,250.0,750.0,12,Q4,2024,Médio Valor
1158,2024-11-21,Cliente_001,Monitor,Computadores,Sul,3.0,1200.0,3600.0,11,Q4,2024,Médio Valor
1159,2024-11-03,Cliente_014,Monitor,Computadores,Sul,2.0,1200.0,2400.0,11,Q4,2024,Médio Valor
1160,2024-04-23,Cliente_012,Tablet,Celulares,Sul,10.0,1800.0,18000.0,4,Q2,2024,Alto Valor
1162,2024-09-23,Cliente_010,Mouse,Periféricos,Norte,1.0,120.0,120.0,9,Q3,2024,Baixo Valor
1163,2024-11-23,Cliente_016,Smartphone,Celulares,Centro-Oeste,1.0,2200.0,2200.0,11,Q4,2024,Médio Valor
1164,2024-12-02,Cliente_030,Smartphone,Celulares,Norte,5.0,2200.0,11000.0,12,Q4,2024,Alto Valor
1165,2024-01-18,Cliente_026,Smartphone,Celulares,Norte,9.0,2200.0,19800.0,1,Q1,2024,Alto Valor
1166,2024-12-23,Cliente_008,Teclado,Periféricos,Norte,3.0,250.0,750.0,12,Q4,2024,Médio Valor
1167,2024-01-19,Cliente_012,Mouse,Periféricos,Sudeste,1.0,120.0,120.0,1,Q1,2024,Baixo Valor
1169,2024-07-21,Cliente_013,Mouse,Periféricos,Norte,4.0,120.0,480.0,7,Q3,2024,Baixo Valor
1170,2024-01-08,Cliente_024,Teclado,Periféricos,Sul,2.0,250.0,500.0,1,Q1,2024,Médio Valor
1171,2024-05-25,Cliente_024,Teclado,Periféricos,Norte,10.0,250.0,2500.0,5,Q2,2024,Médio Valor
1172,2024-06-26,Cliente_027,Tablet,Celulares,Nordeste,4.0,1800.0,7200.0,6,Q2,2024,Alto Valor
1173,2024-04-09,Cliente_015,Teclado,Periféricos,Centro-Oeste,10.0,250.0,2500.0,4,Q2,2024,Médio Valor
1175,2024-10-13,Cliente_003,Notebook,Computadores,Norte,5.0,3500.0,17500.0,10,Q4,2024,Alto Valor
1176,2024-02-29,Cliente_026,Tablet,Celulares,Norte,5.0,1800.0,9000.0,2,Q1,2024,Alto Valor
1177,2024-10-21,Cliente_009,Teclado,Periféricos,Centro-Oeste,7.0,250.0,1750.0,10,Q4,2024,Médio Valor
1178,2024-09-04,Cliente_025,Teclado,Periféricos,Sudeste,6.0,250.0,1500.0,9,Q3,2024,Médio Valor
1179,2024-12-14,Cliente_015,Monitor,Computadores,Norte,1.0,1200.0,1200.0,12,Q4,2024,Médio Valor
1180,2024-02-29,Cliente_009,Monitor,Computadores,Sul,7.0,1200.0,8400.0,2,Q1,2024,Alto Valor
1181,2024-04-22,Cliente_022,Mouse,Periféricos,Sudeste,6.0,120.0,720.0,4,Q2,2024,Médio Valor
1182,2024-06-29,Cliente_017,Monitor,Computadores,Norte,1.0,1200.0,1200.0,6,Q2,2024,Médio Valor
1183,2024-05-14,Cliente_008,Mouse,Periféricos,Nordeste,2.0,120.0,240.0,5,Q2,2024,Baixo Valor
1184,2024-12-10,Cliente_024,Monitor,Computadores,Nordeste,2.0,1200.0,2400.0,12,Q4,2024,Médio Valor
1185,2024-04-01,Cliente_016,Teclado,Periféricos,Nordeste,6.0,250.0,1500.0,4,Q2,2024,Médio Valor
1186,2024-10-20,Cliente_009,Smartphone,Celulares,Sudeste,4.0,2200.0,8800.0,10,Q4,2024,Alto Valor
1187,2024-04-12,Cliente_008,Monitor,Computadores,Sudeste,5.0,1200.0,6000.0,4,Q2,2024,Alto Valor
1188,2024-04-27,Cliente_007,Smartphone,Celulares,Sudeste,10.0,2200.0,22000.0,4,Q2,2024,Alto Valor
1189,2024-03-20,Cliente_025,Tablet,Celulares,Sul,2.0,1800.0,3600.0,3,Q1,2024,Médio Valor
1191,2024-10-04,Cliente_002,Notebook,Computadores,Centro-Oeste,6.0,3500.0,21000.0,10,Q4,2024,Alto Valor
1192,2024-06-10,Cliente_016,Teclado,Periféricos,Norte,5.0,250.0,1250.0,6,Q2,2024,Médio Valor
1193,2024-04-03,Cliente_025,Monitor,Computadores,Norte,5.0,1200.0,6000.0,4,Q2,2024,Alto Valor
1194,2024-04-23,Cliente_025,Monitor,Computadores,Norte,3.0,1200.0,3600.0,4,Q2,2024,Médio Valor
1195,2024-09-26,Cliente_026,Notebook,Computadores,Centro-Oeste,8.0,3500.0,28000.0,9,Q3,2024,Alto Valor
1196,2024-01-17,Cliente_017,Teclado,Periféricos,Nordeste,7.0,250.0,1750.0,1,Q1,2024,Médio Valor
1197,2024-03-30,Cliente_015,Mouse,Periféricos,Sul,9.0,120.0,1080.0,3,Q1,2024,Médio Valor
1198,2024-06-10,Cliente_023,Monitor,Computadores,Sul,1.0,1200.0,1200.0,6,Q2,2024,Médio Valor
1199,2024-04-17,Cliente_013,Mouse,Periféricos,Norte,2.0,120.0,240.0,4,Q2,2024,Baixo Valor
1200,2024-07-04,Cliente_020,Tablet,Celulares,Nordeste,3.0,1800.0,5400.0,7,Q3,2024,Alto Valor
1201,2024-05-14,Cliente_008,Teclado,Periféricos,Nordeste,8.0,250.0,2000.0,5,Q2,2024,Médio Valor
1202,2024-06-24,Cliente_012,Teclado,Periféricos,Sudeste,8.0,250.0,2000.0,6,Q2,2024,Médio Valor
1203,2024-04-17,Cliente_014,Monitor,Computadores,Nordeste,6.0,1200.0,7200.0,4,Q2,2024,Alto Valor
1204,2024-05-23,Cliente_015,Monitor,Computadores,Sudeste,10.0,1200.0,12000.0,5,Q2,2024,Alto Valor
1205,2024-10-21,Cliente_022,Smartphone,Celulares,Sudeste,2.0,2200.0,4400.0,10,Q4,2024,Médio Valor
1206,2024-05-18,Cliente_026,Mouse,Periféricos,Sudeste,9.0,120.0,1080.0,5,Q2,2024,Médio Valor
1207,2024-07-14,Cliente_007,Monitor,Computadores,Sudeste,3.0,1200.0,3600.0,7,Q3,2024,Médio Valor
1208,2024-01-05,Cliente_006,Monitor,Computadores,Centro-Oeste,8.0,1200.0,9600.0,1,Q1,2024,Alto Valor
1209,2024-11-18,Cliente_017,Smartphone,Celulares,Norte,6.0,2200.0,13200.0,11,Q4,2024,Alto Valor
1210,2024-06-02,Cliente_009,Monitor,Computadores,Norte,10.0,1200.0,12000.0,6,Q2,2024,Alto Valor
1211,2024-07-22,Cliente_004,Notebook,Computadores,Sudeste,1.0,3500.0,3500.0,7,Q3,2024,Médio Valor
1212,2024-05-10,Cliente_016,Smartphone,Celulares,Sul,8.0,2200.0,17600.0,5,Q2,2024,Alto Valor
1213,2024-06-20,Cliente_009,Mouse,Periféricos,Nordeste,6.0,120.0,720.0,6,Q2,2024,Médio Valor
1214,2024-10-12,Cliente_030,Teclado,Periféricos,Nordeste,6.0,250.0,1500.0,10,Q4,2024,Médio Valor
1216,2024-10-22,Cliente_019,Smartphone,Celulares,Norte,3.0,2200.0,6600.0,10,Q4,2024,Alto Valor
1217,2024-06-30,Cliente_011,Tablet,Celulares,Norte,8.0,1800.0,14400.0,6,Q2,2024,Alto Valor
1218,2024-08-16,Cliente_029,Mouse,Periféricos,Sul,7.0,120.0,840.0,8,Q3,2024,Médio Valor
1219,2024-05-26,Cliente_015,Teclado,Periféricos,Sudeste,3.0,250.0,750.0,5,Q2,2024,Médio Valor
1220,2024-06-21,Cliente_014,Mouse,Periféricos,Norte,10.0,120.0,1200.0,6,Q2,2024,Médio Valor
1221,2024-02-06,Cliente_003,Monitor,Computadores,Sudeste,6.0,1200.0,7200.0,2,Q1,2024,Alto Valor
1222,2024-06-09,Cliente_011,Smartphone,Celulares,Nordeste,5.0,2200.0,11000.0,6,Q2,2024,Alto Valor
1223,2024-11-26,Cliente_013,Teclado,Periféricos,Nordeste,8.0,250.0,2000.0,11,Q4,2024,Médio Valor
1224,2024-10-27,Cliente_017,Tablet,Celulares,Centro-Oeste,7.0,1800.0,12600.0,10,Q4,2024,Alto Valor
1225,2024-04-04,Cliente_028,Smartphone,Celulares,Sul,3.0,2200.0,6600.0,4,Q2,2024,Alto Valor
1226,2024-04-30,Cliente_022,Mouse,Periféricos,Nordeste,2.0,120.0,240.0,4,Q2,2024,Baixo Valor
1227,2024-03-26,Cliente_013,Smartphone,Celulares,Sul,2.0,2200.0,4400.0,3,Q1,2024,Médio Valor
1228,2024-08-30,Cliente_018,Notebook,Computadores,Sul,1.0,3500.0,3500.0,8,Q3,2024,Médio Valor
1231,2024-04-27,Cliente_008,Tablet,Celulares,Nordeste,8.0,1800.0,14400.0,4,Q2,2024,Alto Valor
1232,2024-03-05,Cliente_005,Mouse,Periféricos,Norte,3.0,120.0,360.0,3,Q1,2024,Baixo Valor
1233,2024-01-18,Cliente_022,Notebook,Computadores,Nordeste,6.0,3500.0,21000.0,1,Q1,2024,Alto Valor
1234,2024-08-27,Cliente_028,Monitor,Computadores,Norte,5.0,1200.0,6000.0,8,Q3,2024,Alto Valor
1235,2024-08-15,Cliente_005,Teclado,Periféricos,Norte,3.0,250.0,750.0,8,Q3,2024,Médio Valor
1236,2024-11-01,Cliente_015,Teclado,Periféricos,Norte,7.0,250.0,1750.0,11,Q4,2024,Médio Valor
1237,2024-11-23,Cliente_021,Teclado,Periféricos,Norte,5.0,250.0,1250.0,11,Q4,2024,Médio Valor
1238,2024-09-03,Cliente_018,Tablet,Celulares,Sudeste,2.0,1800.0,3600.0,9,Q3,2024,Médio Valor
1239,2024-06-06,Cliente_012,Monitor,Computadores,Centro-Oeste,5.0,1200.0,6000.0,6,Q2,2024,Alto Valor
1240,2024-06-04,Cliente_001,Smartphone,Celulares,Sul,9.0,2200.0,19800.0,6,Q2,2024,Alto Valor
1241,2024-06-25,Cliente_010,Smartphone,Celulares,Centro-Oeste,9.0,2200.0,19800.0,6,Q2,2024,Alto Valor
1242,2024-12-18,Cliente_030,Notebook,Computadores,Centro-Oeste,8.0,3500.0,28000.0,12,Q4,2024,Alto Valor
1243,2024-01-05,Cliente_025,Tablet,Celulares,Centro-Oeste,5.0,1800.0,9000.0,1,Q1,2024,Alto Valor
1244,2024-04-28,Cliente_026,Teclado,Periféricos,Sul,9.0,250.0,2250.0,4,Q2,2024,Médio Valor
1245,2024-04-06,Cliente_014,Tablet,Celulares,Norte,7.0,1800.0,12600.0,4,Q2,2024,Alto Valor
